ProbeName,oil_1_1_Median,oil_1_3_Median,oil_2_4_Median,oil_2_5_Median,oil_2_6_Median,oil_3_7_Median,oil_3_8_Median,oil_3_9_Median,no_4_10_Median,no_4_11_Median,no_5_13_Median,no_5_14_Median,no_5_15_Median,no_6_16_Median,no_6_17_Median,no_6_18_Median,oil_1_19_Median,no_4_20_Median
CUST_546_PI428634872,-1.41618083,-0.619329461,-0.914543142,-0.91927582,-1.171309136,-0.927574775,-1.150264575,-0.931073986,-1.517233437,-1.306031346,-1.367443629,-1.231834121,-1.141076222,-0.822261061,-1.056229207,-0.916691884,-1.122918043,-1.272040413
CUST_5470_PI428634872,-2.783459885,-2.828255481,-2.886609755,-2.722116648,-2.239086031,-2.7897632,-2.912053008,-2.718967153,-2.41422523,-2.682621077,-3.055911645,-2.868575816,-3.159894962,-4.924755874,-4.440187991,-5.006165241,-3.507510909,-2.389732118
CUST_5471_PI428634872,,-7.343645872,,,-7.062525617,-6.401207928,-7.512272162,-6.259033485,-6.568781684,-8.286537369,,,,,-7.665686297,,,-6.494218366
CUST_5472_PI428634872,-1.775040593,-0.268440374,-1.33992034,-2.225226538,-1.666508914,-1.790007841,-1.385919882,-2.201401717,-3.153611292,-3.383692938,-3.868784534,-3.505236646,-3.5660991,-3.110550951,-4.439424316,-3.221870989,-2.482181402,-2.734414193
CUST_5473_PI428634872,1.792246547,1.048847356,1.393725875,1.206851942,1.143256983,1.181381285,1.101803233,1.058771487,0.924295311,0.913852953,1.105515755,1.20565799,1.195841629,0.959401768,0.667748261,0.971287348,1.015889972,0.858481908
CUST_5474_PI428634872,-1.56920138,-1.497243531,-1.159817024,-1.19722527,-0.997536458,-1.32009377,-1.10864333,-1.322130959,-1.320602173,-0.905168644,-1.064119561,-1.061874076,-1.129789763,-1.082898815,-1.273871433,-1.108070075,-1.316219804,-1.17569597
CUST_5475_PI428634872,-0.842925051,-0.940429731,-0.661838934,-1.02907239,-0.678604948,-0.270356811,-0.129842845,-0.312151328,-0.732478291,-0.611194267,-0.577574082,-0.565444939,-0.603832521,-1.11367419,-1.197156946,-1.212660456,-0.817255083,-0.524278047
CUST_5476_PI428634872,-3.556767076,-3.779193424,-4.555946621,-4.265468396,-3.877730747,-3.772276184,-3.813731956,-3.795188996,-3.630044847,-3.94516154,-3.267448648,-3.552317336,-3.647554099,-4.219064332,-4.122633074,-4.09532158,-4.115435418,-4.034902342
CUST_5477_PI428634872,-2.612087966,-2.601239254,-2.427402633,-2.084542067,-2.402022712,-2.578109561,-2.610539904,-2.688474541,-2.482413322,-2.147619377,-2.584421738,-2.659411699,-2.627778292,-3.305517869,-3.135614446,-3.079237428,-2.085931244,-2.136040422
CUST_5478_PI428634872,-1.465359715,-1.102780519,-1.685046062,-1.412124682,-1.462807906,-1.34466212,-1.471851171,-1.520924754,-1.692216452,-1.677057007,-1.602381548,-1.737252231,-1.714991049,-2.063966339,-2.078052136,-2.025569034,-1.401057053,-1.549815714
CUST_5479_PI428634872,-5.660191486,-5.002753774,-6.45579876,-6.491745443,-6.141171307,-6.076535441,-6.469837564,-6.884518521,-5.744940106,-5.181243294,-5.257037286,-5.232052454,-5.874511901,-6.129485907,-5.096182876,-6.871605347,-5.047480541,-4.560779692
CUST_547_PI428634872,-1.442176842,-1.194515486,-1.283678759,-1.074748564,-1.827658553,-1.339430685,-1.442218529,-0.917873085,-1.110576732,-0.969027544,-1.092768367,-0.92527143,-0.754873705,-0.688266135,-0.87766962,-0.697667384,-1.456404848,-1.261489272
CUST_5480_PI428634872,-2.983476218,-2.523621945,-3.00260386,-3.142809803,-2.860575203,-3.14252424,-3.16175025,-3.385697884,-3.85832428,-3.476093314,-3.104575717,-3.251948935,-3.195505062,-3.496457398,-3.473331453,-3.40020385,-3.122361608,-3.24830414
CUST_5481_PI428634872,-3.07303418,-4.967198389,-3.031832945,-2.76370723,-3.290156522,-3.304562819,-3.617724668,-3.990958735,-3.810405737,-3.524037442,-2.963874747,-2.919433511,-3.013549598,-3.007569819,-2.753775987,-2.824702265,-3.264017909,-2.54169038
CUST_5483_PI428634872,-0.019668124,-0.330162187,-0.631255637,-0.308559019,-0.322876812,-0.735050479,-0.714841977,-1.114236902,-1.665082161,-1.822667486,-0.85006979,-0.806874968,-0.80284731,-1.021111107,-0.971829916,-0.951975895,-0.636999929,-1.004034091
CUST_5484_PI428634872,-4.794941772,-1.851997138,-4.453060127,-5.593669792,-6.113148869,-5.497898013,-4.474505622,-5.684528094,-3.75142393,-3.911390964,-7.684102748,-5.809279405,,-7.928767498,,-5.26526631,-5.525965478,-3.11455337
CUST_5485_PI428634872,-1.760496432,-0.807120106,-1.541117675,-1.99983479,-2.105281461,-2.054613228,-2.203431225,-2.065060946,-1.492141562,-1.788614517,-1.094627655,-0.992303489,-1.111654186,-2.604852254,-3.204014863,-2.402769114,-2.219823878,-0.764971103
CUST_5486_PI428634872,,,-5.766471095,-7.092105824,-5.616159309,-3.539149228,-3.859532484,-3.524839138,-4.238988691,-4.113029751,-4.250362171,-4.77824505,-6.09354217,-2.879843773,-2.866651764,-3.861495388,-4.244719049,-5.576189798
CUST_5487_PI428634872,-4.179767659,-5.825950776,-4.689951716,-4.428119489,-5.348278215,-3.902190787,-4.843128673,-4.076960402,-4.099737884,-4.093378439,-4.0101609,-4.482130595,-4.153124371,-3.360274007,-3.140095919,-3.443522842,-4.564260253,-3.719901281
CUST_5488_PI428634872,-1.80446819,-1.928166628,-1.211815469,-1.094424102,-1.442494658,-1.046841526,-1.07768346,-1.270872899,-1.268337376,-1.465669422,-1.50006378,-1.598451716,-1.523302385,-1.271841448,-0.703326264,-0.575633852,-1.248195501,-1.065271944
CUST_5489_PI428634872,-0.896793639,-0.812702375,-0.938178041,-0.685354983,-0.814333012,-0.913615217,-0.688770927,-1.092792444,-0.776204783,-0.799032375,-0.747715629,-0.710032201,-0.835667441,-0.92051955,-0.901234211,-0.99936521,-0.930900155,-0.69299907
CUST_548_PI428634872,-1.05018593,-0.694082718,-1.096028236,-0.986447237,-1.496995113,-1.449052367,-1.56799515,-1.371342023,-1.459438342,-1.309377395,-1.310694165,-1.13653691,-1.154559495,-0.995425915,-1.069520242,-0.933062739,-1.282757413,-0.999250464
CUST_5490_PI428634872,-3.048866314,-2.563823845,-3.183179508,-3.084326312,-3.391903139,-3.069899126,-3.491921832,-3.838529487,-5.848948301,-4.798376977,-4.150481655,-4.576605641,-4.858881107,-2.877356044,-2.858736067,-2.905780714,-3.227603047,-4.655924718
CUST_5491_PI428634872,-1.826390866,-1.855758139,-1.405316562,-1.432497163,-1.587555007,-1.403176794,-1.466886046,-1.291911527,-1.764191309,-1.811193998,-1.508966517,-1.495837395,-1.578546862,-1.303863195,-1.368871189,-1.363430567,-1.570519288,-1.937291431
CUST_5492_PI428634872,-1.874725961,-1.382906218,-1.622735843,-1.515359656,-2.118614316,-1.718511133,-1.591382629,-1.701554739,-1.613792382,-1.311917193,-1.488671208,-1.486303498,-1.506560484,-1.056396582,-1.330706981,-1.198440525,-1.78843105,-1.508158315
CUST_5493_PI428634872,-6.146680248,-6.400238487,-5.773060251,-5.073671441,-5.766044488,-5.148100414,-4.323635796,-4.257323086,-7.18425102,-4.753097188,-6.146448972,-6.298176017,-5.657503268,-3.331388856,-2.126988839,-3.909530172,-5.366060694,-6.33726437
CUST_5494_PI428634872,-2.346563636,-2.195445648,-2.193770551,-2.419748379,-2.541594461,-3.012194277,-2.81610629,-3.21497077,-3.327346317,-2.971493296,-3.390737442,-3.428196089,-3.260736302,-3.516677157,-3.769364012,-3.390165213,-2.53508449,-2.889437493
CUST_5495_PI428634872,-1.565672861,-1.170880617,-1.33455633,-1.316896529,-0.869898499,-1.589936404,-0.640011251,-1.396719603,-0.964693386,-0.772008134,-0.854743382,-0.882901437,-0.89656691,-1.067334813,-1.151199925,-0.913111557,-1.477600343,-0.766736259
CUST_5496_PI428634872,-5.328564311,-4.889437143,-5.540121878,-5.327852349,-5.92537656,-5.226757332,-5.4714528,-5.704477351,-4.578811158,-4.438847019,-4.523802987,-4.350241177,-4.37711956,-6.171189309,-5.61589758,-6.372085664,-5.215626879,-4.281587877
CUST_5497_PI428634872,-3.904805198,-3.777783744,-3.652759038,-3.673606679,-4.192525951,-3.846665416,-3.721122769,-3.975871317,-3.635478385,-3.796772441,-3.486767547,-3.676894997,-3.565705472,-3.973562162,-3.940039698,-3.929675968,-3.69557105,-3.218087135
CUST_5499_PI428634872,-3.848289493,-4.841480145,-4.535279444,-4.338822665,-4.085873916,-4.697239866,-3.939216422,-4.771132129,-4.892177301,-5.677653765,-5.120802048,-5.075825293,-5.376163963,-5.101173101,-4.354389555,-5.052540247,-4.69328029,-4.95827532
CUST_549_PI428634872,-0.40055143,-0.700329121,-0.13148831,-0.296432666,-0.185644768,-0.781902586,-0.540769509,-0.690073783,0.153024464,0.182080096,0.550952436,0.453714755,0.508087375,-1.301966587,-1.3278456,-1.322123945,-0.439369264,0.453645241
CUST_54_PI428634872,0.781010417,-0.223714353,-0.29185724,-0.290349541,0.424036087,-0.131374574,-0.293169779,0.332149884,-0.203110073,-1.060488305,-0.8058008,-0.781044279,-0.498880313,-0.614982747,-0.437619598,-0.602490866,-1.14433423,-0.843524373
CUST_5500_PI428634872,,-6.825962529,-7.084771956,-7.470801575,-6.219324288,-7.868686129,-6.382894753,-6.715071123,-5.31371173,,,-7.752027658,,,-6.793703137,-6.413677487,-5.902795338,-7.875582429
CUST_5502_PI428634872,4.320591523,4.101430632,4.495597768,3.647460679,4.56824246,4.152437698,4.42261432,3.588655572,3.558854603,3.64196662,3.65699144,4.051684359,4.311980421,3.469141275,3.074523497,3.359690103,3.837794844,4.230427932
CUST_5503_PI428634872,-5.518558065,-6.922578612,-7.38908517,-6.828936391,-5.594713878,-6.520706241,-6.482354502,-6.119400981,-6.979753807,-7.094887642,-6.206196253,-6.715617761,-7.183302201,-7.354824543,-7.045230274,-7.221747841,-6.536206627,-6.740327909
CUST_5504_PI428634872,-1.49082651,-0.765100209,-1.868202391,-1.723932194,-1.883074358,-1.581208952,-1.367539104,-1.635040219,-1.023388891,-1.156472267,-1.097647039,-1.05425693,-1.11701378,-1.810960047,-1.850575376,-1.814947097,-1.287795792,-1.130859533
CUST_5505_PI428634872,-1.142591498,-1.099880535,-0.98552591,-1.096590629,-1.263662552,-0.636845607,-0.688986325,-0.68396999,0.33038091,0.041048227,-0.184178939,-0.521368206,-0.208529994,-1.109277744,-0.630099953,-1.176904835,-0.512229019,-0.542260142
CUST_5506_PI428634872,-4.826644759,-4.446175405,-4.634020079,-4.65349522,-4.67307573,-4.734419565,-5.170723014,-5.144931793,-5.231896802,-5.042211589,-5.023214251,-4.97902322,-4.97692299,-5.342593794,-4.724592948,-5.06509513,-4.423790734,-4.756181795
CUST_5507_PI428634872,-2.006140849,-2.709168882,-2.127986077,-2.161814456,-1.672429288,-1.922634473,-1.902754309,-2.546531306,-3.780677348,-3.917761245,-3.863362659,-3.222604677,-3.496226626,-3.25801975,-2.255663214,-2.418140757,-2.644315683,-2.990315368
CUST_5508_PI428634872,1.243434575,0.837884725,0.981492768,0.934794511,1.107497452,1.345500202,1.163646618,1.147614552,0.792979418,0.700638916,0.722507646,0.520159081,0.559750835,1.225261245,1.457303804,1.233746932,1.16078976,0.81921405
CUST_5509_PI428634872,-1.374453242,-1.002641476,-0.971840138,-0.653773535,-1.082118861,-0.484570546,-0.753613466,-0.365679681,-0.623168369,-0.446708924,-0.646350239,-0.76293892,-0.794254633,-0.712023942,-1.025409819,-0.844035472,-0.560876839,-0.685004405
CUST_550_PI428634872,-2.879929022,-2.774637267,-2.020065935,-1.727649576,-1.80356619,-2.714036491,-2.897723187,-2.758170511,0.879903359,1.019367974,1.177055528,1.163926137,1.335038099,-4.627337124,-4.223147272,-4.430698866,-2.310790149,1.127110516
CUST_5510_PI428634872,-6.491202483,-1.681463934,-5.154280606,-6.932990809,-4.811026004,-5.844778809,-6.076485364,-7.122889188,-6.872863491,-7.393390696,-6.490362006,-6.775725985,-6.05436905,-5.081286026,-7.657018445,,,-6.749075174
CUST_5511_PI428634872,-1.171325947,-0.58006932,-1.071894118,-0.974131795,-1.230898193,-0.808520407,-0.812242278,-0.79621373,-0.784913542,-0.751252127,-1.231730727,-1.089096364,-1.231443468,-1.042290251,-1.348252176,-1.417142754,-0.957789153,-1.166904903
CUST_5512_PI428634872,-3.338515705,-3.027253983,-3.171582571,-3.220069794,-3.172820248,-3.698688063,-3.7816504,-4.40450744,-4.06878332,-3.879235365,-3.23777466,-3.256818294,-3.503754972,-4.061980178,-4.352305255,-4.201189082,-3.681985849,-3.425268952
CUST_5513_PI428634872,0.364545112,0.232028088,0.544656769,0.633191255,0.47505927,0.532737168,0.396003821,0.332770053,0.563815059,0.598804813,0.354322409,0.321346331,0.279077168,0.346279441,0.185752231,0.256030532,0.463434985,0.512180768
CUST_5515_PI428634872,-0.734316845,-1.007243321,-0.922503289,-1.152964962,-1.210977756,-0.996637959,-0.895592017,-1.238751749,-1.360130908,-1.894782641,-2.13106872,-2.439512569,-2.541549677,-2.279305462,-2.414146068,-2.17625835,-0.650072472,-1.359738698
CUST_5516_PI428634872,-5.475154075,-6.269215807,-6.65806817,-5.951924361,-6.0074544,-6.462468767,-6.390911711,-7.229717757,-7.19740031,-7.190558622,-6.854043316,-6.933346088,-7.020095043,-6.591446157,-7.37740464,-7.100474075,-6.808778778,-7.28305771
CUST_5517_PI428634872,-0.03098629,0.29270495,0.194373152,0.246448266,0.378782688,0.336948292,0.686158595,0.318295975,0.388988431,0.58737518,0.55226436,0.435504273,0.452821914,0.246017653,-0.106131784,0.100077436,0.086869,0.455369931
CUST_5518_PI428634872,-4.687818984,-5.148937034,-5.199815613,-4.972524713,-4.915330353,-5.189827258,-5.111431831,-4.732767219,-4.752587015,-5.480558634,-5.145247476,-5.309661838,-5.221648156,-5.142849506,-4.98091775,-5.251741773,-5.022392658,-5.567488106
CUST_551_PI428634872,-1.905183746,-1.802030059,-1.688204926,-1.415640278,-1.593875647,-1.942590166,-1.238201527,-1.213621431,-1.278216344,-1.170973292,-1.302979361,-1.274578558,-1.405476815,-1.933509434,-1.253634605,-1.302959318,-1.642291723,-1.081942964
CUST_5520_PI428634872,-0.353735426,-0.103830206,-0.327409813,-0.345883564,-0.256543984,-0.287254879,-0.163405138,-0.320862063,-0.161379196,-0.381996748,-0.001134344,-0.039254551,-0.099923664,-0.509200715,-0.624796887,-0.167659075,-0.355971336,-0.344067711
CUST_5521_PI428634872,0.19361365,0.20425837,-0.100060019,-0.47836464,-0.374713774,-0.144533763,-0.595278876,-1.03303456,0.226318902,0.264804336,0.720468164,0.700239338,0.719793735,-0.786575659,-0.775547023,-0.824575871,0.249649483,0.265492378
CUST_5522_PI428634872,-2.859685855,-2.687575886,-2.697614564,-3.020083993,-3.470584937,-3.187380264,-2.688142477,-2.954157572,-3.298441652,-3.279073677,-3.962018488,-3.65672457,-3.564737296,-3.20134204,-3.37441026,-3.19188688,-3.717672536,-3.342188948
CUST_5523_PI428634872,-6.730684668,-5.461376561,,-7.368361513,-6.875558155,-7.402099268,-7.614842481,,,,,,,,-7.480913259,,-7.327700285,-6.841569585
CUST_5524_PI428634872,-3.963566572,-3.507466614,-3.783898113,-3.673645788,-3.975402099,-3.813569723,-3.936028209,-4.146915253,-4.040378175,-3.978363961,-3.431764624,-3.443266641,-3.53649541,-4.13409883,-3.989881282,-4.339966319,-4.433866279,-3.655639125
CUST_5525_PI428634872,-2.602033339,-3.594761621,-3.49964012,-3.39479643,-3.401924216,-4.176388858,-3.843671756,-4.8854834,-4.00526969,-4.070097926,-3.505288693,-3.567760707,-3.751238902,-3.845976294,-3.703734743,-3.968845349,-3.34288099,-3.229323775
CUST_5526_PI428634872,-5.16888897,-4.94681497,-4.736788844,-4.385170819,-4.909052231,-4.466160265,-4.85768413,-4.55343711,-4.649522962,-4.890623595,-4.375623437,-4.532871189,-4.805666479,-4.80000643,-4.689853854,-4.708912624,-5.033743501,-4.959732649
CUST_5527_PI428634872,-5.583660743,-3.158827931,-5.042473301,-5.931335829,-5.235478193,-5.219234294,-4.789784025,-6.552029562,-6.658066426,-6.399569074,-7.186824859,-6.601737233,-6.529180162,-7.76281852,,-7.752285941,-5.757985714,-6.800870858
CUST_5528_PI428634872,,-7.074087619,-7.049661344,-6.832761019,-6.033943263,-6.871604773,-6.230487132,-6.326378447,-5.810831491,-6.022389169,-5.410694849,-5.494640316,-5.128446647,-6.570262814,-5.783909469,-6.941904355,-7.367854982,-6.325129183
CUST_5529_PI428634872,0.128287918,-0.112634959,0.264248479,0.107223596,0.18899269,0.464353157,0.219674183,0.184615405,0.541582953,0.545663162,0.803916365,0.646581342,0.492836015,0.401074488,0.542018195,0.265321534,0.053182169,0.560973268
CUST_5530_PI428634872,-1.922917796,-1.656745421,-2.054372462,-1.984955409,-2.067915587,-1.985439804,-1.872551944,-2.196746522,-1.627735745,-1.710201427,-1.632449421,-1.553488454,-1.836654124,-1.624265488,-1.74323977,-1.696855842,-1.740580012,-1.710589444
CUST_5531_PI428634872,-1.841259444,-2.197903836,-2.518692091,-2.52377324,-1.994262343,-2.174878521,-1.993482089,-1.990535161,-2.171386036,-2.681473288,-2.154489848,-2.49473787,-2.516293852,-2.888195251,-2.333103523,-3.007897314,-2.095295981,-1.96641392
CUST_5532_PI428634872,-1.425214515,-0.591507571,3.101636499,2.638602874,3.719668346,2.727971286,1.884032679,3.203177839,2.064035203,-0.715720519,-0.383550874,-0.562879535,-0.162673001,3.340563441,4.601058294,2.789800745,-0.236690546,-0.772889672
CUST_5533_PI428634872,-3.102989678,-3.402262205,-3.446169762,-3.282255525,-3.049291367,-3.260419919,-3.228730516,-3.153660895,-3.136643845,-3.446062428,-3.246465118,-3.451196009,-3.526312026,-3.53479348,-3.282094803,-3.536613893,-3.516142949,-3.469893763
CUST_5534_PI428634872,0.95096335,0.840467297,0.997069416,0.825163123,0.634243603,0.77622854,0.733802769,0.91374998,-0.21580974,-0.378865295,-0.475992829,-0.217083621,-0.023862999,0.500978546,0.293088426,0.558079787,0.624490146,-0.086497933
CUST_5535_PI428634872,0.406938879,0.003706492,0.411815483,0.426818845,0.844613428,0.099261894,0.157512184,0.22248434,0.345177963,0.422195626,-0.031684708,-0.019432821,-0.032503811,-0.428138978,-0.20661646,-0.323754741,0.292762036,-0.224902747
CUST_5536_PI428634872,-4.387463313,-3.423936512,-4.862630897,-4.312141869,-4.691458978,-4.339790402,-4.633713796,-4.518585304,-5.510684439,-4.834914094,-4.74576651,-5.184324185,-4.773341319,-4.926100111,-4.672765006,-4.13940873,-3.656198676,-4.285765127
CUST_5537_PI428634872,-2.652670833,-1.773095941,-2.654398594,-2.648192546,-2.91180718,-2.531000729,-2.446788015,-2.427004637,-2.364972857,-2.51750915,-2.721245851,-2.491118059,-2.43769962,-2.215476691,-2.713165773,-2.409102109,-2.935368079,-2.827497321
CUST_5538_PI428634872,-6.719157578,-7.217297123,-7.195061894,-6.869212764,-6.907418989,-7.324948806,-7.421425488,-7.195742173,-7.174783483,-7.658712198,-6.627079744,-6.885736091,-7.234154156,-7.539820385,-6.881190075,-7.502598889,-7.476749521,-6.904302782
CUST_5539_PI428634872,-5.976538354,-5.488602806,-5.710457955,-5.519206875,-5.603345071,-5.516242043,-5.384955508,-5.407228949,-5.685339759,-5.544262592,-5.008554126,-5.239708136,-5.146268843,-6.089563043,-5.471922343,-5.808500047,-5.871804571,-4.66754919
CUST_553_PI428634872,-4.335204526,-4.145399895,-3.932314097,-4.07385453,-3.948102239,-4.00360426,-2.99319795,-3.082204377,-2.897001191,-2.540787892,-3.086403827,-2.897930449,-2.957636769,-3.466750963,-2.997640687,-3.318744542,-4.082945843,-2.484162289
CUST_5540_PI428634872,-2.023100647,-2.167374893,-1.907738584,-1.819826242,-1.49586158,-2.113313967,-1.939875596,-2.071603689,-2.083607886,-2.174565782,-1.862504407,-1.921317685,-1.99951823,-2.210326366,-2.105944773,-2.394667942,-2.028909582,-2.129107269
CUST_5541_PI428634872,-5.604554791,-5.976461025,-5.383668369,-4.783720801,-5.246858688,-4.835540515,-4.811377836,-5.80364937,-6.073976335,-5.922402667,-6.39387887,-6.005543452,-6.543977164,-7.28533972,-5.35901464,-5.777686448,-5.148096798,-5.411858761
CUST_5542_PI428634872,-2.498707706,-1.986301217,-2.178977007,-2.281048379,-2.54226096,-3.110865991,-2.944771988,-3.273722551,-1.911713697,-2.120086888,-2.083466298,-2.21350492,-2.089031392,-2.423343499,-2.332687784,-2.488099327,-2.322199331,-2.134980209
CUST_5543_PI428634872,-2.75111935,-3.332784058,-3.0739672,-3.424849585,-3.333971224,-3.160982325,-3.305145232,-3.13625281,-3.515254434,-3.512906558,-3.352387978,-3.31606455,-3.283834205,-3.518672033,-3.601090395,-3.509908076,-3.217814993,-3.38482957
CUST_5544_PI428634872,-4.71983026,-3.484060468,-4.094090646,-4.747722647,-3.948116771,-4.918394389,-2.906858789,-5.722562508,-5.053200264,-5.15210803,-5.855721708,-5.223860042,-5.157161749,,-7.551904508,-6.969815591,-5.278105074,-3.964489095
CUST_5545_PI428634872,-6.529094227,-5.441476081,-6.246543149,-6.187969976,-6.921670469,-6.592471608,-6.089753463,-6.647766766,-6.640897908,-6.139712883,-5.81677791,-5.906904083,-5.731757492,-3.848679155,-4.050508594,-4.084438278,-6.068628882,-6.306749228
CUST_5546_PI428634872,-4.608074354,-2.605097042,-2.431755099,0.637902943,-2.305489169,-1.155907864,-1.061885083,-0.787440486,-5.741107932,-4.123765423,-5.827699732,-5.002814318,-4.957705723,-3.503892648,-1.964619014,-2.987945172,0.12292348,-3.084835223
CUST_5547_PI428634872,-1.125049371,-0.905557357,-1.240445007,-1.196002214,-1.308871916,-0.852713961,-1.179593684,-1.042339094,-0.986877638,-1.180869658,-0.365931849,-0.417209304,-0.439548379,-1.142623249,-0.859845997,-1.143773046,-0.884798757,-0.716997783
CUST_5548_PI428634872,-3.772555585,-2.715802778,-3.820085836,-3.844509444,-3.855222586,-4.258643034,-4.377834212,-4.550487773,-4.638997918,-3.790988126,-4.725574318,-4.443039566,-4.549522668,-4.912433506,-4.735335113,-4.744051356,-4.441777576,-4.382198116
CUST_5549_PI428634872,-2.683134737,-2.452577825,-2.821299029,-2.577265067,-3.1100428,-2.209309514,-2.894540794,-2.773460664,-2.627005413,-2.781006173,-3.077676396,-2.818978077,-2.553808527,-3.307660649,-2.964857356,-3.123919016,-2.4359758,-2.209646452
CUST_554_PI428634872,-1.934022078,-2.038759125,-2.096271612,-2.058885523,-2.016699901,-2.137984031,-2.02289061,-2.25810594,-2.303593157,-2.366470249,-1.846241753,-2.013259478,-2.054837289,-2.068461626,-1.874137038,-1.924088399,-1.896184984,-1.956115092
CUST_5550_PI428634872,-1.149660317,-1.241462455,-0.921125628,-1.142257524,-1.261512673,-0.898412222,-1.099754107,-1.025648588,-1.077072823,-1.118123188,-1.376139897,-1.31134946,-1.200936291,-0.688003778,-0.831550144,-0.994699604,-0.885731718,-0.951216907
CUST_5551_PI428634872,-3.964352832,-4.214924006,-4.086176332,-4.037152128,-4.014669569,-3.97712553,-4.012194826,-3.908324603,-3.890145817,-3.828835645,-4.020942677,-4.071767326,-3.990715062,-4.303516486,-4.026992432,-4.230208012,-3.860391885,-3.368063367
CUST_5552_PI428634872,-4.785176945,-4.216620327,-4.434572851,-4.575034368,-4.427845061,-3.937402598,-4.355264941,-4.669633322,-4.403674852,-4.241251191,-5.186626123,-5.315137428,-5.450232074,-5.089271916,-4.372406697,-4.217390454,-4.724142765,-4.17114658
CUST_5553_PI428634872,-3.774611383,0.140339683,-3.915030044,-4.553304751,-4.537914855,-4.362520193,-4.059139065,-4.336542633,-2.911200868,-4.055507397,-3.965906057,-4.879751062,-4.547732261,-3.612930477,-3.523645523,-4.011526513,-4.510622319,-4.13117238
CUST_5554_PI428634872,-4.833852085,-4.997619405,-4.594551053,-4.698966504,-3.492167119,-6.033483123,-7.747108243,-4.814607697,-5.205862321,-4.922177818,-5.197232184,-5.06424614,-4.750239199,-4.828192247,-4.1126513,-4.072840946,-3.973373657,-4.521135353
CUST_5555_PI428634872,-0.021387852,-0.361801283,-0.180093778,-0.315027667,-0.069407394,0.062324167,0.180352604,0.180437487,-0.113766753,-0.246246999,0.108514635,0.032953073,-0.097334639,0.286794106,0.178026196,0.270707478,-0.792645213,-0.39323647
CUST_5556_PI428634872,-5.730321443,-5.741963851,-5.530444199,-5.548839635,-5.808985371,-5.373458256,-5.360453827,-5.939053883,-5.925489592,-5.531894163,-5.826420846,-6.370433419,-6.199106417,-6.04205713,-5.93431709,-5.855679953,-5.474624571,-5.233602246
CUST_5557_PI428634872,-3.084775129,-2.773460237,-2.872020972,-2.740648153,-3.139350287,-3.500133979,-4.764281115,-4.268125834,-5.051152629,-4.708727335,-5.159140133,-4.999603411,-4.993049704,-4.583684335,-4.451785799,-4.436220334,-3.417555402,-4.519453577
CUST_5559_PI428634872,-3.366852175,-2.923618255,-3.086215848,-3.265771972,-3.364953779,-3.163614438,-3.104310837,-3.105626731,-3.120147772,-2.782199543,-3.291862317,-3.434191339,-3.350127738,-3.236068339,-3.166596999,-3.277228029,-3.367074525,-3.489025093
CUST_5560_PI428634872,-3.242082379,-2.987141879,-3.114349505,-3.181047404,-3.253109866,-2.893362554,-2.778897183,-2.881147528,-2.956092683,-3.105636065,-3.215832789,-3.204192847,-3.210078924,-3.122549157,-3.266182175,-3.105323385,-3.342460773,-2.877760197
CUST_5561_PI428634872,-3.862341976,-4.315550458,-3.21952792,-3.141522853,-3.921393062,-2.841984189,-3.053594406,-2.611883815,-2.3221653,-2.088956187,-2.050463877,-2.226485298,-2.05002615,-3.469505704,-3.055133701,-3.447650352,-2.739104472,-2.141645976
CUST_5562_PI428634872,-3.128403607,-2.523260108,-3.02980516,-2.759285964,-3.266716285,-2.671970762,-3.109873458,-2.499273153,-2.843466373,-2.749409651,-3.354931769,-3.386837224,-2.817369863,-2.567122669,-2.746358497,-2.24585622,-2.451947571,-2.711192996
CUST_5563_PI428634872,-4.846766254,-6.142728667,-4.725621679,-3.920144238,-3.838144171,-4.350336102,-3.230907871,-4.371776674,-4.945441976,-4.113026241,-4.564238014,-4.684839014,-4.847003185,-4.44351594,-3.963456741,-4.409983887,-3.909178484,-4.408137483
CUST_5564_PI428634872,-0.612274522,-0.516351462,-0.715883033,-0.645927816,-0.437232123,-0.613274604,-0.590029809,-0.496729904,-0.368720892,-0.347818193,-0.208410283,-0.268884637,-0.144885371,-0.609321923,-0.585842903,-0.717100626,-0.85820015,-0.407974546
CUST_5565_PI428634872,-6.411833805,-7.281239062,-7.77334543,-6.121145553,-7.061146817,-7.101714718,-6.366737945,-5.761597494,-6.137513733,-5.739255137,-5.620294907,-6.127832299,-5.728439906,-7.670743097,-6.249261048,-7.176571533,-6.535585963,-5.970299914
CUST_5566_PI428634872,-2.197265653,-2.645707016,-2.39047213,-2.357239277,-2.203469947,-2.202891967,-2.329204097,-1.909780779,-2.487941872,-2.507576935,-2.613183059,-2.763099618,-2.724476772,-2.233272196,-2.601308887,-2.29722306,-2.458906618,-2.404361675
CUST_5568_PI428634872,-2.786686929,-2.878327194,-2.766111728,-2.235345684,-2.588309011,-2.384953664,-2.474793013,-2.158517119,-1.651668819,-1.482317743,-1.274425492,-1.342167835,-1.371755381,-1.898760097,-1.826346873,-1.867358808,-2.709505425,-1.278261254
CUST_556_PI428634872,-4.218781261,-3.986785506,-4.327081653,-3.823365344,-4.151946922,-4.26907917,-4.09960602,-3.996922679,-3.197706001,-3.391671679,-3.83337235,-4.01364265,-3.933282107,-3.731048412,-3.941481751,-3.874821199,-3.914674234,-3.682749503
